"","UserID","First_TransDate_Ca","Total_Stakes_Ca","Max_Stakes_Ca","Mean_Stakes_Ca","Total_Winnings_Ca","Max_Winnings_Ca","Mean_Winnings_Ca","Total_Bets_Ca","Length_Play_Ca","LastDay_Ca","No_Days_Played_Ca","No_Months_Played_Ca","Most_Played_Month_Ca","MostPlayed_Day_Ca","Stakes_Last_Day_Ca","Winnings_Last_Day_Ca","Bets_Last_Day_Ca","Profit_Ca"
"1087",1338349,2005-02-07,1431,447.5,110.1,1454.5,572.5,111.9,257,235,2005-09-30,13,5,"2","Saturday",56,72,9,-23.5
"1088",1338356,2005-02-12,291.5,147,145.8,261.5,134.5,130.8,83,1,2005-02-13,2,1,"2","Saturday",147,127,43,30
"1089",1338366,2005-05-11,105.8,105.8,105.8,230.9,230.9,230.9,40,0,2005-05-11,1,1,"5","Wednesday",105.8,230.9,40,-125.1
"1090",1338378,2005-03-03,43.8,35.75,21.9,19.8,15.75,9.9,13,1,2005-03-04,2,1,"3","Friday",35.75,15.75,7,24
"1091",1338389,2005-02-26,24,24,24,9,9,9,4,0,2005-02-26,1,1,"2","Saturday",24,9,4,15
"1092",1338394,2005-04-29,105.2,105.17,105.2,207.7,207.6756,207.7,34,0,2005-04-29,1,1,"4","Friday",105.17,207.6756,34,-102.5
"1093",1338397,2005-02-09,83,60,27.7,47,30,15.7,31,71,2005-04-21,3,2,"2","Thursday",60,30,8,36
"1094",1338399,2005-02-23,15,15,15,10,10,10,3,0,2005-02-23,1,1,"2","Wednesday",15,10,3,5
"1095",1338416,2005-02-06,655,439,327.5,578,407,289,5,1,2005-02-07,2,1,"2","Monday",439,407,1,77
"1096",1338427,2005-02-06,18,18,18,8.2,8.25,8.2,24,0,2005-02-06,1,1,"2","Sunday",18,8.25,24,9.8
"1097",1338428,2005-02-06,798,366,133,672.5,296.45,112.1,522,79,2005-04-26,6,2,"2","Tuesday",49,46,49,125.5
"1098",1338448,2005-04-21,103.8,103.75,103.8,161.9,161.8917,161.9,33,0,2005-04-21,1,1,"4","Thursday",103.75,161.8917,33,-58.1
"1099",1338470,2005-02-06,8124.5,1959,312.5,7649.5,1814,294.2,1899,146,2005-07-02,26,6,"2","Saturday",76,28,26,475
"1100",1338472,2005-02-06,28,21,14,25,23,12.5,23,0,2005-02-06,1,1,"2","Sunday",28,25,23,3
"1101",1338474,2005-02-08,1206.8,325,120.7,1085.8,319.5,108.6,738,17,2005-02-25,9,1,"2","Thursday",325,249.5,3,121
"1102",1338475,2005-02-09,25.3,14.94,8.4,20.2,10.94,6.7,281,2,2005-02-11,3,1,"2","Friday",2.88,0.94,32,5.1
"1103",1338481,2005-05-06,104,104,104,208,207.9559,208,31,0,2005-05-06,1,1,"5","Friday",104,207.9559,31,-104
"1104",1338485,2005-02-06,6.8,6.75,6.8,4.8,4.75,4.8,15,0,2005-02-06,1,1,"2","Sunday",6.75,4.75,15,2
"1105",1338515,2005-03-08,54,54,54,50,50,50,10,0,2005-03-08,1,1,"3","Tuesday",54,50,10,4
"1106",1338516,2005-05-20,110.4,110.39,110.4,187.5,187.5304,187.5,28,0,2005-05-20,1,1,"5","Friday",110.39,187.5304,28,-77.1
"1107",1338525,2005-02-06,771,771,771,571,571,571,234,0,2005-02-06,1,1,"2","Sunday",771,571,234,200
"1108",1338531,2005-02-06,26,26,26,0,0,0,6,0,2005-02-06,1,1,"2","Sunday",26,0,6,26
"1109",1338532,2005-02-07,86,86,86,71,71,71,89,0,2005-02-07,1,1,"2","Monday",86,71,89,15
"1110",1338537,2005-05-17,105.1,105.13,105.1,180.7,180.6614,180.7,32,0,2005-05-17,1,1,"5","Tuesday",105.13,180.6614,32,-75.6
"1111",1338541,2005-02-28,516.5,398.5,258.2,403.5,333.5,201.8,169,5,2005-03-05,2,2,"2","Monday",118,70,20,113
"1112",1338542,2005-09-20,11.5,11.5,11.5,13.5,13.5,13.5,11,0,2005-09-20,1,1,"9","Tuesday",11.5,13.5,11,-2
"1113",1338572,2005-02-06,40,26,20,0,0,0,21,12,2005-02-18,2,1,"2","Friday",14,0,7,40
"1114",1338578,2005-05-04,110,80,55,147.5,117.5,73.8,15,7,2005-05-11,2,1,"5","Wednesday",80,117.5,10,-37.5
"1115",1338581,2005-02-14,1117.7,335.15,186.3,1071.8,386.06,178.6,997,227,2005-09-29,6,2,"2","Wednesday",146.79,81.87,277,45.9000000000001
"1116",1338605,2005-05-14,1005.8,881.5,335.3,1022.6,897.5,340.9,378,15,2005-05-29,3,1,"5","Friday",84.34,85.06,44,-16.8000000000001
"1117",1338637,2005-08-09,48.5,14,9.7,47,16.5,9.4,51,35,2005-09-13,5,2,"8","Tuesday",8,3,8,1.5
"1118",1338651,2005-02-06,129.8,28,9.3,120.5,68,8.6,30,83,2005-04-30,14,3,"2","Monday",5,0,1,9.30000000000001
"1119",1338661,2005-02-13,2451.3,1227.33,222.8,2276.6,1088.52,207,2756,22,2005-03-07,11,2,"2","Sunday",8,0,8,174.7
"1120",1338664,2005-02-10,3477.2,2350,183,3421.2,2263,180.1,1681,106,2005-05-27,19,4,"3","Tuesday",25,28.5,21,56
"1121",1338675,2005-02-28,1984.8,728,90.2,1905,701,86.6,1390,54,2005-04-23,22,3,"3","Friday",61,38.5,47,79.8
"1122",1338698,2005-02-09,33.5,14.5,11.2,20.5,12,6.8,34,101,2005-05-21,3,3,"2","Saturday",6,2,6,13
"1123",1338703,2005-02-11,4135.9,2628.54,827.2,3589.9,2433.38,718,2684,9,2005-02-20,5,1,"2","Friday",644.04,493.41,263,546
"1124",1338705,2005-02-06,2067.5,461.05,24.6,1857.4,544.55,22.1,6119,233,2005-09-27,66,7,"3","Wednesday",0,0,2,210.1
"1125",1338755,2005-02-20,13,9,6.5,12,6,6,13,112,2005-06-12,2,2,"2","Sunday",4,6,4,1
"1126",1338835,2005-02-06,593,565,296.5,553,553,276.5,398,4,2005-02-10,2,1,"2","Sunday",28,0,1,40
"1127",1338843,2005-02-06,5879,2257,1175.8,5229.5,2107.5,1045.9,721,6,2005-02-12,5,1,"2","Monday",370,270.5,60,649.5
"1128",1338855,2005-02-15,120,68,30,83.5,62.5,20.9,135,45,2005-04-01,4,2,"2","Friday",19,9,76,36.5
"1129",1338860,2005-07-13,72,71.99,72,150.7,150.6906,150.7,18,0,2005-07-13,1,1,"7","Wednesday",71.99,150.6906,18,-78.7
"1130",1338884,2005-02-13,355,255,177.5,176,176,88,53,1,2005-02-14,2,1,"2","Monday",255,176,49,179
"1131",1338888,2005-07-18,111.7,111.73,111.7,223.6,223.6048,223.6,33,0,2005-07-18,1,1,"7","Monday",111.73,223.6048,33,-111.9
"1132",1338894,2005-02-06,637.5,637.5,637.5,585,585,585,78,0,2005-02-06,1,1,"2","Sunday",637.5,585,78,52.5
"1133",1338896,2005-04-02,786.8,777.75,393.4,665.2,663.25,332.6,492,1,2005-04-03,2,1,"4","Saturday",9,2,36,121.6
"1134",1338898,2005-02-08,62.8,25.78,15.7,56.6,22.05,14.2,553,14,2005-02-22,4,1,"2","Tuesday",4.68,4.46,50,6.2
"1135",1338901,2005-09-07,24,24,24,14,14,14,9,0,2005-09-07,1,1,"9","Wednesday",24,14,9,10
"1136",1338904,2005-03-21,52.2,34.25,26.1,31.2,25.25,15.6,108,3,2005-03-24,2,1,"3","Monday",18,6,32,21
"1137",1338911,2005-08-11,92,92,92,77,77,77,44,0,2005-08-11,1,1,"8","Thursday",92,77,44,15
"1138",1338916,2005-02-06,398.5,234,33.2,404.5,208,33.7,232,14,2005-02-20,12,1,"2","Sunday",234,208,87,-6
"1139",1338932,2005-09-23,9.5,9.47,9.5,2.6,2.56,2.6,22,0,2005-09-23,1,1,"9","Friday",9.47,2.56,22,6.9
"1140",1338939,2005-02-12,5.2,5.25,5.2,5.2,5.25,5.2,18,0,2005-02-12,1,1,"2","Saturday",5.25,5.25,18,0
"1141",1338948,2005-02-13,175,175,175,170,170,170,16,0,2005-02-13,1,1,"2","Sunday",175,170,16,5
"1142",1338951,2005-03-04,1717.8,963,286.3,1627.2,930,271.2,601,10,2005-03-14,6,1,"3","Saturday",543,520,412,90.5999999999999
"1143",1338952,2005-02-06,794.1,309.37,79.4,503.1,169.37,50.3,1578,139,2005-06-25,10,3,"4","Saturday",14.76,14.76,164,291
"1144",1338958,2005-02-06,1364.5,1005.5,341.1,1294.5,949.5,323.6,286,9,2005-02-15,4,1,"2","Monday",1005.5,949.5,210,70
"1145",1338961,2005-08-15,454.5,248,151.5,428,271,142.7,171,2,2005-08-17,3,1,"8","Monday",189,149.5,73,26.5
"1146",1338964,2005-02-11,4902.2,558,222.8,4643,531.5,211,492,48,2005-03-31,22,2,"2","Friday",122.5,107,124,259.2
"1147",1339001,2005-02-15,115,115,115,85,85,85,16,0,2005-02-15,1,1,"2","Tuesday",115,85,16,30
"1148",1339022,2005-05-26,95,95,95,97,97,97,21,0,2005-05-26,1,1,"5","Thursday",95,97,21,-2
"1149",1339024,2005-02-08,57,57,57,70,70,70,1,0,2005-02-08,1,1,"2","Tuesday",57,70,1,-13
"1150",1339026,2005-04-12,43397.2,10725,1886.8,41648.8,10268,1810.8,960,150,2005-09-09,21,4,"4","Saturday",397,200,1,1748.39999999999
"1151",1339033,2005-02-20,462.2,303.2083,154.1,438,265.75,146,17,7,2005-02-27,3,1,"2","Sunday",303.2083,265.75,10,24.2
"1152",1339036,2005-02-06,75,52,37.5,39,28,19.5,69,3,2005-02-09,2,1,"2","Sunday",52,28,46,36
"1153",1339051,2005-04-18,7911,3719,1318.5,6789,2937.5,1131.5,734,165,2005-09-30,6,3,"4","Thursday",1014,993.5,114,1122
"1154",1339073,2005-02-23,295,48,10.9,285,44.5,10.6,263,218,2005-09-29,27,5,"4","Saturday",10,0,2,10
"1155",1339088,2005-02-06,7982.1,849.3493,228.1,7764.6,828.35,221.8,2408,220,2005-09-14,35,8,"2","Wednesday",287,225.5,7,217.5
"1156",1339137,2005-04-17,2898.5,1732.5,362.3,2617.8,1533.3261,327.2,668,7,2005-04-24,7,1,"4","Sunday",99,81.5,52,280.7
"1157",1339174,2005-08-03,1084.3,503,216.9,1060.3,517.75,212.1,45,24,2005-08-27,5,1,"8","Friday",132,119.4139,4,24
"1158",1339184,2005-09-08,1840,940,920,1410,1065,705,82,1,2005-09-09,2,1,"9","Friday",940,345,34,430
"1159",1339204,2005-02-07,479,267,239.5,439,312,219.5,132,21,2005-02-28,2,1,"2","Monday",212,127,82,40
"1160",1339212,2005-02-06,151,151,151,132,132,132,34,0,2005-02-06,1,1,"2","Sunday",151,132,34,19
"1161",1339216,2005-02-09,467.5,297,155.8,474.5,308,158.2,274,229,2005-09-26,3,2,"9","Friday",297,308,104,-7
"1162",1339224,2005-02-10,249,201,124.5,169,151,84.5,61,1,2005-02-11,2,1,"2","Friday",48,18,34,80
"1163",1339256,2005-04-20,31,31,31,24,24,24,2,0,2005-04-20,1,1,"4","Wednesday",31,24,2,7
"1164",1339277,2005-02-06,299.5,199.25,74.9,275,161.25,68.8,247,4,2005-02-10,4,1,"2","Sunday",199.25,161.25,157,24.5
"1165",1339284,2005-02-10,1027,954,342.3,941,904,313.7,6,49,2005-03-31,3,2,"2","Thursday",4,3,2,86
"1166",1339289,2005-02-09,807,596.75,269,772.5,591.75,257.5,724,2,2005-02-11,3,1,"2","Friday",2,0,2,34.5
"1167",1339294,2005-02-10,64.5,43,16.1,57.5,33,14.4,10,6,2005-02-16,4,1,"2","Monday",5.5,4,2,7
"1168",1339296,2005-02-06,134,76,67,108,72,54,17,1,2005-02-07,2,1,"2","Monday",76,36,10,26
"1169",1339300,2005-02-09,756.5,512.9415,189.1,520,335.75,130,21,28,2005-03-09,4,2,"2","Wednesday",68.6,53.35,3,236.5
"1170",1339319,2005-02-10,227.5,137,56.9,185.5,113.5,46.4,178,58,2005-04-09,4,2,"2","Thursday",18,18,18,42
"1171",1339322,2005-02-06,714.3,202.17,102,663.4,191.71,94.8,1308,20,2005-02-26,7,1,"2","Sunday",202.17,191.71,521,50.9
"1172",1339323,2005-02-06,46240,16605,5137.8,44420,17077.5,4935.6,2780,147,2005-07-03,9,4,"2","Saturday",12081,11101,610,1820
"1173",1339329,2005-02-06,211.2,67,52.8,161.8,52,40.4,30,7,2005-02-13,4,1,"2","Sunday",67,42,5,49.4
"1174",1339330,2005-02-06,20,20,20,10,10,10,4,0,2005-02-06,1,1,"2","Sunday",20,10,4,10
"1175",1339338,2005-02-14,79.5,41.5,26.5,65,33.5,21.7,80,11,2005-02-25,3,1,"2","Friday",23,19,23,14.5
"1176",1339346,2005-06-15,12,12,12,4,4,4,1,0,2005-06-15,1,1,"6","Wednesday",12,4,1,8
"1177",1339365,2005-02-15,318.2,47.25,21.2,276.2,72,18.4,163,90,2005-05-16,15,3,"2","Sunday",27,9,3,42
"1178",1339372,2005-04-09,570,497,190,444,444,148,4,140,2005-08-27,3,2,"8","Saturday",67,0,1,126
"1179",1339383,2005-02-18,129.8,103.8,26,113.8,102.75,22.8,36,146,2005-07-14,5,3,"3","Thursday",103.8,102.75,12,16
"1180",1339394,2005-03-01,3127,1938,1563.5,2828,1853.5,1414,669,6,2005-03-07,2,1,"3","Monday",1938,1853.5,340,299
"1181",1339402,2005-09-03,1.4,1.4,1.4,0.4,0.41,0.4,16,0,2005-09-03,1,1,"9","Saturday",1.4,0.41,16,1
"1182",1339445,2005-02-06,8112.8,2768.75,901.4,7631.9,2322.75,848,702,51,2005-03-29,8,2,"2","Sunday",140,90,22,480.900000000001
"1183",1339459,2005-03-04,7610,4925,845.6,7212.5,4977.5,801.4,521,189,2005-09-09,9,3,"3","Friday",5,0,1,397.5
"1184",1339462,2005-02-19,60833,15738,7604.1,58074,15207,7259.2,10364,203,2005-09-10,8,3,"9","Saturday",6651,6097,881,2759
"1185",1339472,2005-02-07,224.8,115.75,28.1,174.3,89.25,21.8,54,135,2005-06-22,8,3,"3","Wednesday",0,0,0,50.5
"1186",1339498,2005-02-06,6191,1835,884.4,5721,1524,817.3,457,5,2005-02-11,6,1,"2","Thursday",1835,1524,67,470
"1187",1339505,2005-07-21,20938,3934.5,1231.6,20267.5,3584.5,1192.2,66,68,2005-09-27,17,3,"8","Monday",342,311,2,670.5
"1188",1339509,2005-02-28,71.5,27,14.3,68,27,13.6,72,6,2005-03-06,5,2,"3","Monday",27,27,29,3.5
"1189",1339516,2005-03-16,150.8,75,18.8,107.8,60,13.5,125,165,2005-08-28,8,3,"4","Friday",17.75,11.75,62,43
"1190",1339528,2005-03-18,1,1,1,0,0,0,2,0,2005-03-18,1,1,"3","Friday",1,0,2,1
"1191",1339529,2005-02-20,1099,204,55,989.2,198.5,49.5,809,167,2005-08-06,20,5,"3","Thursday",5,2,5,109.8
"1192",1339530,2005-02-10,252.1,176.12,126.1,222.1,166.12,111.1,330,78,2005-04-29,2,2,"2","Friday",76,56,138,30
"1193",1339544,2005-02-10,109,109,109,102,102,102,3,0,2005-02-10,1,1,"2","Thursday",109,102,3,7
"1194",1339546,2005-02-24,747.5,634.5,106.8,707,584.5,101,281,153,2005-07-27,7,3,"2","Monday",0,0,3,40.5
"1195",1339548,2005-02-23,229,172.25,57.3,205.7,177.5,51.4,210,149,2005-07-22,4,3,"3","Friday",4,0,6,23.3
"1196",1339550,2005-09-27,31,31,31,16.5,16.5,16.5,22,0,2005-09-27,1,1,"9","Tuesday",31,16.5,22,14.5
"1197",1339580,2005-02-11,5496,2275,549.6,5316,2223.5,531.6,3120,188,2005-08-18,10,2,"2","Friday",7,12,6,180
"1198",1339596,2005-02-18,192,77,32,141.5,60,23.6,58,70,2005-04-29,6,3,"2","Friday",45,12,12,50.5
"1199",1339599,2005-02-07,30605.8,4301.05,1177.1,29393.5,4240.35,1130.5,13462,34,2005-03-13,26,2,"2","Sunday",168,108,66,1212.3
"1200",1339613,2005-05-27,2,2,2,0,0,0,2,0,2005-05-27,1,1,"5","Friday",2,0,2,2
"1201",1339624,2005-02-07,2067.2,1510,689.1,1729.5,1382,576.5,49,4,2005-02-11,3,1,"2","Friday",142.25,70,4,337.7
"1202",1339632,2005-02-10,5957.2,2366.75,331,5801.2,2156.75,322.3,1651,71,2005-04-22,18,3,"2","Thursday",203,203,136,156
"1203",1339635,2005-03-02,21.5,16.5,7.2,21,12,7,22,18,2005-03-20,3,1,"3","Friday",2,4.5,2,0.5
"1204",1339641,2005-02-07,13942.3,2736,357.5,13006.8,2636,333.5,602,98,2005-05-16,37,4,"3","Monday",0,0,1,935.5
"1205",1339698,2005-02-07,125893.6,27351.4,2517.9,123808.2,28515.9,2476.2,22007,232,2005-09-27,50,6,"2","Tuesday",85.95,35.9,47,2085.40000000001
"1206",1339715,2005-06-12,18174,3521,673.1,18319,3295,678.5,4614,109,2005-09-29,27,4,"9","Thursday",3521,3295,312,-145
"1207",1339722,2005-02-09,11.9,10,6,7,7,3.5,14,98,2005-05-18,2,2,"2","Wednesday",10,7,10,4.9
"1208",1339753,2005-03-13,90.8,66.75,22.7,70.5,66.25,17.6,54,159,2005-08-19,4,4,"3","Sunday",11,4.25,17,20.3
"1209",1339763,2005-06-30,12,12,12,7,7,7,12,0,2005-06-30,1,1,"6","Thursday",12,7,12,5
"1210",1339785,2005-09-09,371.5,371.5,371.5,275.5,275.5,275.5,5,0,2005-09-09,1,1,"9","Friday",371.5,275.5,5,96
"1211",1339788,2005-02-25,1126.2,307,59.3,922.2,257,48.5,249,185,2005-08-29,19,6,"3","Friday",79,71,16,204
"1212",1339799,2005-02-08,1011,1010,505.5,910,910,455,77,22,2005-03-02,2,2,"2","Tuesday",1,0,1,101
"1213",1339806,2005-02-07,452.8,342,150.9,405.8,337,135.2,281,195,2005-08-21,3,3,"2","Sunday",342,337,181,47
"1214",1339810,2005-02-09,148,62,16.4,154,72,17.1,25,26,2005-03-07,9,2,"2","Friday",2,0,1,-6
"1215",1339813,2005-02-08,245,140,122.5,175,120,87.5,57,1,2005-02-09,2,1,"2","Tuesday",105,55,24,70
"1216",1339824,2005-03-06,0,0,0,14.5,14.5,14.5,1,0,2005-03-06,1,1,"3","Sunday",0,14.5,1,-14.5
"1217",1339836,2005-02-07,2971,1002,330.1,2511,902.5,279,355,56,2005-04-04,9,3,"3","Thursday",1002,902.5,180,460
"1218",1339838,2005-07-15,271.3,175.63,67.8,225.7,141.65,56.4,271,77,2005-09-30,4,3,"9","Friday",9,0,3,45.6
"1219",1339844,2005-02-22,71.7,71.7,71.7,54.7,54.7,54.7,194,0,2005-02-22,1,1,"2","Tuesday",71.7,54.7,194,17
"1220",1339860,2005-04-04,5662,2431,808.9,5029.5,2166.5,718.5,713,92,2005-07-05,7,3,"4","Thursday",162,77.5,29,632.5
"1221",1339867,2005-03-13,452,382,150.7,379,330.5,126.3,12,182,2005-09-11,3,2,"3","Sunday",11,4,1,73
"1222",1339889,2005-03-01,2400.5,2327,600.1,2103.5,2049,525.9,603,9,2005-03-10,4,1,"3","Friday",10,0,89,297
"1223",1339923,2005-02-26,31,31,31,20,20,20,7,0,2005-02-26,1,1,"2","Saturday",31,20,7,11
"1224",1339943,2005-02-08,1356,1135,150.7,1200.5,1050,133.4,259,77,2005-04-26,9,2,"4","Friday",0,0,15,155.5
"1225",1339957,2005-08-17,3419.2,2069,683.9,3537.2,2239,707.5,32,13,2005-08-30,4,1,"8","Thursday",76,64,3,-118
"1226",1339969,2005-02-10,917,271,65.5,889,346,63.5,253,230,2005-09-28,14,3,"9","Saturday",31,31,29,28
"1227",1339971,2005-03-22,139.2,88.5,34.8,118.8,74,29.7,302,26,2005-04-17,4,2,"3","Tuesday",88.5,74,229,20.4
"1228",1340010,2005-02-08,1140.5,886,380.2,1069,854,356.3,506,12,2005-02-20,3,1,"2","Sunday",126,116.5,67,71.5
"1229",1340027,2005-02-10,1548,1091,309.6,1460.3,1027.35,292.1,575,47,2005-03-29,5,2,"2","Tuesday",9,2,5,87.7
"1230",1340037,2005-02-07,129,72,32.2,146,66.5,36.5,98,24,2005-03-03,4,2,"2","Monday",26,31,21,-17
"1231",1340038,2005-02-07,60774.5,33660.5,30387.2,59801,34275,29900.5,3148,1,2005-02-08,2,1,"2","Monday",27114,25526,1670,973.5
"1232",1340042,2005-03-01,13.5,13.5,13.5,6,6,6,14,0,2005-03-01,1,1,"3","Tuesday",13.5,6,14,7.5
"1233",1340059,2005-06-13,5,5,5,0,0,0,5,0,2005-06-13,1,1,"6","Monday",5,0,5,5
"1234",1340060,2005-02-16,104,104,104,40,40,40,10,0,2005-02-16,1,1,"2","Wednesday",104,40,10,64
"1235",1340081,2005-02-07,12747.5,2710,796.7,14692.3,6920.75,918.3,112,176,2005-08-02,15,7,"2","Thursday",51,0,1,-1944.8
"1236",1340086,2005-02-11,218.7,90.45,54.7,158.9,67.95,39.7,344,214,2005-09-13,4,3,"9","Monday",31.05,23.65,69,59.8
"1237",1340089,2005-02-14,90,76,15,87.5,79.5,14.6,90,49,2005-04-04,6,3,"2","Monday",6,4,6,2.5
"1238",1340174,2005-02-07,7061,5291,3530.5,6811.5,5141.5,3405.8,658,1,2005-02-08,2,1,"2","Monday",1770,1670,230,249.5
"1239",1340181,2005-02-07,85,55,42.5,73.5,55,36.8,52,155,2005-07-12,2,2,"2","Monday",55,55,29,11.5
"1240",1340208,2005-03-27,81.8,53.75,16.4,65.5,45.5,13.1,19,162,2005-09-05,5,4,"8","Sunday",1,0,1,16.3
"1241",1340229,2005-07-20,6533,2281,466.6,6314.5,2193,451,180,60,2005-09-18,14,3,"7","Tuesday",74,38,1,218.5
"1242",1340237,2005-07-06,2,2,2,0,0,0,2,0,2005-07-06,1,1,"7","Wednesday",2,0,2,2
"1243",1340241,2005-02-07,32,32,32,2.5,2.5,2.5,4,0,2005-02-07,1,1,"2","Monday",32,2.5,4,29.5
"1244",1340254,2005-02-07,272.5,105.5,45.4,261.5,112.5,43.6,242,73,2005-04-21,6,2,"2","Tuesday",20,21,18,11
"1245",1340263,2005-02-07,470.8,335.75,156.9,377.8,267.75,125.9,147,210,2005-09-05,3,2,"2","Monday",130,110,13,93
"1246",1340267,2005-04-25,664.8,473,110.8,643.5,461,107.2,654,91,2005-07-25,6,3,"5","Monday",75.75,68.5,71,21.3
"1247",1340279,2005-06-02,1050.8,815.5,350.3,1012.2,775.9,337.4,147,12,2005-06-14,2,1,"6","Thursday",815.5,775.9,3,38.5999999999999
"1248",1340282,2005-02-23,12,12,12,8,8,8,10,0,2005-02-23,1,1,"2","Wednesday",12,8,10,4
"1249",1340286,2005-02-11,91,91,91,74,74,74,81,0,2005-02-11,1,1,"2","Friday",91,74,81,17
"1250",1340306,2005-02-08,88.3,85,44.1,100.3,100,50.1,19,81,2005-04-30,2,2,"2","Saturday",85,100,12,-12
"1251",1340344,2005-02-22,2067,660.5,108.8,1748.5,568.5,92,61,145,2005-07-17,19,5,"3","Saturday",42,12,2,318.5
"1252",1340353,2005-02-26,70,68,10,105,105,15,44,149,2005-07-25,7,4,"4","Saturday",0,0,18,-35
"1253",1340360,2005-02-07,4,4,4,3,3,3,4,0,2005-02-07,1,1,"2","Monday",4,3,4,1
"1254",1340374,2005-02-08,6562.2,3220,234.4,6417.2,3235,229.2,187,174,2005-08-01,28,6,"4","Friday",32,27,4,145
"1255",1340381,2005-05-01,192,152,64,181.5,152,60.5,5,105,2005-08-14,3,2,"8","Sunday",19,16,1,10.5
"1256",1340382,2005-02-07,1127176,44880,8806.1,1093423,43980,8542.4,627,225,2005-09-20,128,8,"4","Monday",2742,2094,1,33753
"1257",1340383,2005-02-07,805.5,484,268.5,745.5,465,248.5,277,2,2005-02-09,3,1,"2","Monday",55.5,34.5,43,60
"1258",1340389,2005-04-13,3991.2,1360.75,665.2,4220.8,1510.75,703.5,408,105,2005-07-27,6,2,"4","Wednesday",339,289,56,-229.6
"1259",1340400,2005-02-15,3155,1278,22.1,2995,1346,20.9,459,223,2005-09-26,143,8,"4","Monday",0,0,1,160
"1260",1340408,2005-03-03,2809,1170,351.1,2754,1217.5,344.2,343,44,2005-04-16,8,2,"3","Monday",165,80,21,55
"1261",1340420,2005-02-24,318,286,106,257,252,85.7,15,9,2005-03-05,3,2,"3","Saturday",286,252,11,61
"1262",1340430,2005-02-08,3340,952,185.6,3226.5,1039.5,179.2,1501,190,2005-08-17,18,6,"3","Monday",393,363,185,113.5
"1263",1340433,2005-09-21,756,646,378,696.8,612.8,348.4,327,1,2005-09-22,2,1,"9","Thursday",646,612.8,250,59.2
"1264",1340469,2005-02-07,48.5,48.5,24.2,30.5,30.5,15.2,50,135,2005-06-22,2,2,"2","Monday",0,0,0,18
"1265",1340526,2005-05-22,1,1,1,0,0,0,1,0,2005-05-22,1,1,"5","Sunday",1,0,1,1
"1266",1340529,2005-02-20,30,15,10,25,15,8.3,5,2,2005-02-22,3,1,"2","Monday",15,0,3,5
"1267",1340562,2005-02-07,12,12,12,2,2,2,8,0,2005-02-07,1,1,"2","Monday",12,2,8,10
"1268",1340567,2005-02-09,650,650,650,601,601,601,19,0,2005-02-09,1,1,"2","Wednesday",650,601,19,49
"1269",1340578,2005-02-10,1802.5,1802.5,1802.5,1652.5,1652.5,1652.5,228,0,2005-02-10,1,1,"2","Thursday",1802.5,1652.5,228,150
"1270",1340581,2005-02-10,5107,1892,729.6,5025,1742,717.9,12,25,2005-03-07,7,2,"2","Monday",0,0,3,82
"1271",1340587,2005-07-08,87,52.5,43.5,79,42.5,39.5,90,1,2005-07-09,2,1,"7","Friday",52.5,36.5,54,8
"1272",1340614,2005-03-16,51.2,38.25,25.6,44.2,34.25,22.1,42,5,2005-03-21,2,1,"3","Monday",38.25,34.25,30,7
"1273",1340622,2005-02-07,258,202,129,210.5,175.5,105.2,8,1,2005-02-08,2,1,"2","Monday",202,175.5,4,47.5
"1274",1340623,2005-02-08,604.8,604.75,604.8,565.8,565.75,565.8,184,0,2005-02-08,1,1,"2","Tuesday",604.75,565.75,184,39
"1275",1340634,2005-06-12,581.8,442.75,290.9,520.8,426.75,260.4,217,64,2005-08-15,2,2,"6","Monday",139,94,111,61
"1276",1340641,2005-02-20,845.8,258,49.8,702,198,41.3,435,82,2005-05-13,16,4,"3","Friday",6,10,4,143.8
"1277",1340650,2005-02-07,301.5,200,100.5,282,190,94,47,77,2005-04-25,3,2,"4","Monday",42.5,39,4,19.5
"1278",1340679,2005-03-09,20,20,20,15,15,15,2,0,2005-03-09,1,1,"3","Wednesday",20,15,2,5
"1279",1340687,2005-02-09,85.1,85.06,85.1,70.1,70.06,70.1,64,0,2005-02-09,1,1,"2","Wednesday",85.06,70.06,64,15
"1280",1340692,2005-02-07,265221.5,36890.5,7800.6,257363.5,34997.5,7569.5,97,202,2005-08-28,34,7,"4","Sunday",5441.5,3983,4,7858
"1281",1340726,2005-02-18,8,8,8,7,7,7,8,0,2005-02-18,1,1,"2","Friday",8,7,8,1
"1282",1340728,2005-02-11,119,119,119,102.6,102.6,102.6,6,0,2005-02-11,1,1,"2","Friday",119,102.6,6,16.4
"1283",1340736,2005-09-08,17,17,17,15,15,15,17,0,2005-09-08,1,1,"9","Thursday",17,15,17,2
"1284",1340748,2005-02-08,834,335,139,746,315.5,124.3,559,67,2005-04-16,5,3,"3","Sunday",335,315.5,335,88
"1285",1340751,2005-09-29,52,45,26,42,32.5,21,49,1,2005-09-30,2,1,"9","Friday",45,32.5,42,10
"1286",1340755,2005-09-20,54,34,27,49,34,24.5,54,1,2005-09-21,2,1,"9","Tuesday",20,15,20,5
"1287",1340767,2005-05-21,4778.2,2357,955.6,4693.8,2217,938.8,768,22,2005-06-12,5,2,"6","Friday",627,586.5,71,84.3999999999996
"1288",1340777,2005-02-08,12723.5,2047.75,605.9,11782.8,1997.5,561.1,1610,206,2005-09-02,21,5,"2","Sunday",1133,947.5,118,940.700000000001
