"","UserID","First_TransDate_Po","Last_TransDate_Po","No_Months_Played_Po","Most_Played_Month_Po","Most_Played_Day_Po","No_Days_Played_Po","Total_Amount_Sold","Total_Amount_Bought","Mean_Amount_Sold","Mean_Amount_Bought","Max_Amount_Sold","Max_Amount_Bought","Amount_Sold_Last_Day","Amount_Bought_Last_Day","Profit_Po"
"575",1339472,2005-03-09,2005-07-02,4,"6","Thursday",17,275.8672,216.2234,4.9262,5.405585,17.75,23.5077,17,9.1403,-59.6438
"576",1339477,2005-02-06,2005-04-24,3,"2","Monday",31,1782.96362821706,1778.46381064751,44.5740907054265,48.0665894769598,75.2983038546315,75.2983038546315,62.6143996134333,62.6143996134333,-4.49981756954594
"577",1339546,2005-02-10,2005-02-28,1,"2","Thursday",7,208.5887,247.1818,9.93279523809524,20.5984833333333,19.9999,45.8391,0,6.9883,38.5931
"578",1339548,2005-02-21,2005-07-31,3,"3","Sunday",8,197.8896,139.1906,17.9899636363636,15.4656222222222,49.9999,62.6621,0.22,0.22,-58.699
"579",1339576,2005-02-07,2005-04-05,3,"3","Sunday",22,147.010135809531,145.312141291668,4.59406674404784,4.8437380430556,14.1120773076716,15.3527229718832,1.74489275455693,0.896056481705191,-1.6979945178629
"580",1339611,2005-02-07,2005-04-29,3,"3","Monday",25,1857.8686,1828.2591,37.157372,36.565182,68,68,8.87,0.3817,-29.6095
"581",1339635,2005-02-07,2005-05-16,4,"5","Saturday",30,303.7685,319.4227,6.60366304347826,8.63304594594595,28.6599,37.1615,9.77,0.9851,15.6542
"582",1339680,2005-02-07,2005-02-17,1,"2","Monday",5,421.213483146067,363.958026450191,22.1691306918983,20.2198903583439,67.2006612547712,67.2006612547712,9.94564808343637,9.86889145744852,-57.2554566958765
"583",1339713,2005-02-07,2005-02-10,1,"2","Monday",3,201.439237137788,134.240349981184,40.2878474275577,26.8480699962368,67.2006612547712,71.0388419977421,4.94457287242621,0.000994570184398688,-67.1988871566045
"584",1339785,2005-02-07,2005-09-06,8,"2","Tuesday",37,5027.20421678176,4906.09639899671,61.3073684973385,64.5538999867988,272.980786763918,274.869717365655,552.799326933391,764.431553684437,-121.107817785048
"585",1339799,2005-05-11,2005-09-30,5,"7","Monday",118,2236.9499,2227.5511,6.44654149855908,9.6850047826087,16.4,45.1121,16.15,33.9629,-9.39879999999994
"586",1339813,2005-02-07,2005-02-10,1,"2","Monday",2,50.0241116069028,39.3923444976077,16.6747038689676,13.1307814992026,40.3204128810279,38.9002876189452,2.31166335143272,0.00874952959518305,-10.6317671092952
"587",1339833,2005-02-07,2005-08-11,7,"7","Tuesday",73,18781.4076805104,16759.2806809257,76.0380877753456,110.258425532406,510.340375437482,916.539170156073,322.876181991729,144.038549156857,-2022.12699958469
"588",1339852,2005-02-10,2005-02-10,1,"2","Thursday",1,71.2182390419746,0.00460581870669746,71.2182390419746,0.00460581870669746,71.2182390419746,0.00460581870669746,71.2182390419746,0.00460581870669746,-71.2136332232679
"589",1339858,2005-04-28,2005-06-07,3,"5","Thursday",27,2304.2984,2217.3685,32.9185485714286,73.9122833333333,100,207.8612,0,85.1973,-86.9299000000001
"590",1339862,2005-03-10,2005-05-08,3,"4","Wednesday",37,1765.07217599948,853.331678245476,24.8601714929504,19.3939017783063,134.311051118812,133.011926827303,69.7074569532867,1.2902866199264,-911.740497754006
"591",1339868,2005-02-10,2005-02-10,1,"2","Thursday",1,81.6973977124711,0.00552698244803695,81.6973977124711,0.00552698244803695,81.6973977124711,0.00552698244803695,81.6973977124711,0.00552698244803695,-81.6918707300231
"592",1339971,2005-09-06,2005-09-28,1,"9","Tuesday",16,1393.84360011049,1503.5427035986,30.9743022246776,41.7650750999612,125.561839230557,219.734511940936,34.4063684990332,11.4728660756887,109.699103488109
"593",1340037,2005-02-07,2005-07-23,4,"3","Thursday",12,338.277064424571,241.02589137907,12.081323729449,10.0427454741279,25.93386186509,38.5895861327599,12.4763016326586,0.264834118136328,-97.2511730455005
"594",1340048,2005-02-07,2005-03-04,2,"2","Monday",7,528.433256704201,520.646944130247,35.2288837802801,40.0497649330959,67.2006612547712,123.241492392882,19.6734211233539,0.000309056705186777,-7.78631257395398
"595",1340060,2005-02-07,2005-03-13,2,"2","Wednesday",10,848.207468067194,111.698213964275,36.8785855681389,18.6163689940458,124.321259609698,94.2291409064029,0.471620532115022,0.471620532115022,-736.509254102919
"596",1340063,2005-02-08,2005-02-14,1,"2","Tuesday",2,55.8311967452078,39.5189222384526,13.957799186302,13.1729740794842,23.0946495739607,16.9535579949192,15.9929377446882,6.78130037615473,-16.3122745067552
"597",1340094,2005-02-08,2005-02-15,1,"2","Saturday",8,590.616795885392,442.816534889088,21.8746961439034,34.0628103760837,47.921470791455,158.853151147633,17.4017041529446,0,-147.800260996305
"598",1340176,2005-06-03,2005-06-03,1,"6","Friday",1,3.04841347728631,0.000981354273759714,3.04841347728631,0.000981354273759714,3.04841347728631,0.000981354273759714,3.04841347728631,0.000981354273759714,-3.04743212301255
"599",1340181,2005-02-07,2005-09-29,6,"2","Tuesday",34,1158.17830629206,815.313213291309,13.3123943251961,12.7392689576767,48.2246910603414,76.7636506118515,12.7477340812034,29.4233156988974,-342.865093000755
"600",1340229,2005-07-25,2005-09-07,3,"8","Thursday",10,470,245,27.6470588235294,24.5,52,52,9,9,-225
"601",1340330,2005-07-24,2005-07-25,1,"7","Sunday",2,50,15.0037,16.6666666666667,7.50185,20,15,0,0.0037,-34.9963
"602",1340389,2005-04-14,2005-04-14,1,"4","Thursday",1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
"603",1340484,2005-02-26,2005-02-26,1,"2","Saturday",1,1.46649266905312,4.1724111460739,1.46649266905312,4.1724111460739,1.46649266905312,4.1724111460739,1.46649266905312,4.1724111460739,2.70591847702079
"604",1340505,2005-04-03,2005-04-10,1,"4","Sunday",3,18.9994,12.9613,3.16656666666667,3.240325,4.9999,7.6506,4.9999,2.7621,-6.0381
"605",1340512,2005-02-07,2005-02-23,1,"2","Monday",8,112.523130476856,116.691414440084,11.2523130476856,12.9657127155649,13.4400838664588,27.2575399172087,0.0322428901671953,0.0322428901671953,4.16828396322779
"606",1340587,2005-07-12,2005-09-14,3,"8","Friday",26,553.6687,513.9446,7.58450273972603,10.0773450980392,35,32.0521,1.2699,1.2699,-39.7240999999999
"607",1340623,2005-02-07,2005-02-10,1,"2","Monday",2,13.2250013440138,18.7903607332939,4.40833378133792,4.69759018332348,6.7200419332294,7.67636148594162,0.864133648728563,0.864133648728563,5.56535938928015
"608",1340641,2005-02-20,2005-09-30,8,"4","Friday",99,15999.3106,14055.0533,39.602253960396,44.9043236421725,190,294.6604,419.98,263.5269,-1944.2573
"609",1340679,2005-03-22,2005-03-22,1,"3","Tuesday",1,0.806221445847888,0.806221445847888,0.806221445847888,0.806221445847888,0.806221445847888,0.806221445847888,0.806221445847888,0.806221445847888,0
"610",1340684,2005-03-12,2005-03-12,1,"3","Saturday",1,0.400349368449341,0,0.20017468422467,NA,0.266044074173609,-Inf,0.400349368449341,0,-0.400349368449341
"611",1340740,2005-02-08,2005-02-08,1,"2","Tuesday",1,30.7878278080157,0.00177030073121117,30.7878278080157,0.00177030073121117,30.7878278080157,0.00177030073121117,30.7878278080157,0.00177030073121117,-30.7860575072845
"612",1340742,2005-02-07,2005-09-23,5,"2","Thursday",31,309.426263076368,342.306789472902,6.87613917947484,7.96062301099773,13.4371943026068,26.5634508897371,13.4076477528693,15.3450069720047,32.8805263965346
"613",1340748,2005-02-08,2005-04-15,3,"2","Sunday",6,161.117038740302,87.0702088356876,11.5083599100216,6.69770837197597,20.1558720773985,15.278573732595,19.7537649995974,0.00687229873023544,-74.0468299046142
"614",1340768,2005-06-14,2005-07-02,2,"6","Wednesday",7,304.8883,123.3363,12.195532,8.22242,20.01,24.8685,77.5299,24.6919,-181.552
"615",1340815,2005-02-07,2005-02-13,1,"2","Monday",2,37.2995,24.7257,6.21658333333333,8.2419,15.3,14.7243,15.3,14.7243,-12.5738
"616",1340848,2005-02-14,2005-06-05,2,"2","Monday",3,76.7108085586796,49.9416698026988,19.1777021396699,12.4854174506747,26.8802483737433,26.8802483737433,11.4241035428203,0.00768775872264932,-26.7691387559809
"617",1340877,2005-02-07,2005-07-13,5,"2","Tuesday",12,322.591898273614,215.474951381007,13.4413290947339,11.9708306322782,35.6028976936724,75.9233105747003,0.0603157993587423,0.0603157993587423,-107.116946892607
"618",1340932,2005-02-07,2005-03-22,2,"3","Monday",9,444.797520649664,250.194646953915,17.107596948064,11.9140308073293,67.2006612547712,36.1310534802472,18.6924885783391,6.18492340768609,-194.602873695749
"619",1340938,2005-02-07,2005-02-07,1,"2","Monday",1,26.8802483737433,39.7765308316757,26.8802483737433,19.8882654158379,26.8802483737433,39.1494543304123,26.8802483737433,39.7765308316757,12.8962824579324
"620",1340977,2005-05-28,2005-09-30,5,"9","Friday",103,14073.505,13192.3327,54.97462890625,79.9535315151515,109.9999,513.2939,80,305.2383,-881.172299999998
"621",1341012,2005-02-07,2005-04-08,3,"2","Wednesday",8,393.6383,153.8082,17.1147086956522,9.04754117647059,54.9999,43.4798,47.5999,24.45,-239.8301
"622",1341155,2005-05-05,2005-08-17,2,"8","Saturday",16,4596,3038.5974,135.176470588235,104.779220689655,900,607.8831,10,10,-1557.4026
"623",1341170,2005-03-21,2005-09-06,7,"5","Saturday",65,6355.7931,5852.3682,25.5252734939759,25.5561930131004,230,223.2068,7.07,4.4545,-503.4249
"624",1341194,2005-04-03,2005-05-23,2,"4","Wednesday",13,236.896854074712,208.733348837793,11.2808025749863,9.93968327799014,13.4310849652134,15.9831816595528,2.95483117092433,0.000617831144062107,-28.163505236919
"625",1341208,2005-04-05,2005-09-30,6,"5","Monday",104,8531.2808119827,6740.1292815917,15.9761812958478,17.8310298454807,74.5656550592796,156.099520294286,77.8483463499159,19.4325104844178,-1791.151530391
"626",1341213,2005-02-07,2005-09-28,8,"4","Monday",165,2846.78553601091,2613.31861339108,10.3897282336165,17.192885614415,40.311744154797,109.524509081161,13.4076477528693,0,-233.466922619826
"627",1341215,2005-02-09,2005-09-15,6,"4","Friday",49,4870.18658056992,4681.86504161895,23.5274714037194,44.5891908725614,201.336836594991,465.149311427882,67.0384264721657,0.0138903786334871,-188.321538950967
"628",1341236,2005-02-07,2005-02-07,1,"2","Monday",1,208.389266706091,73.9883339605397,104.194633353046,73.9883339605397,134.401322509542,73.9883339605397,208.389266706091,73.9883339605397,-134.400932745551
"629",1341249,2005-02-07,2005-09-20,7,"5","Tuesday",112,2187.97650845656,2465.18982328387,8.580300033163,11.2565745355428,217.405428614909,213.984759875644,0.200353603000267,0.200353603000267,277.213314827303
"630",1341315,2005-02-07,2005-02-09,1,"2","Monday",3,64.0474302456857,50.6137976452879,16.0118575614214,12.653449411322,33.6002903069727,33.6002903069727,3.56697220579539,0.00514757271114456,-13.4336326003978
"631",1341339,2005-02-07,2005-06-09,5,"5","Sunday",74,1452.3279234239,1296.71811246288,9.49233936878365,9.97475471125296,13.7088597387237,48.3988629643568,13.4401376270093,13.4401376270093,-155.609810961014
"632",1341348,2005-02-07,2005-04-23,3,"2","Monday",25,145.180746359282,122.371160018544,3.15610318172352,3.22029368469852,5.28034146734317,19.0581151550992,2.33282327991195,0.00238919760543342,-22.8095863407381
"633",1341372,2005-02-08,2005-02-15,1,"2","Thursday",3,199.251102091285,145.4960351594,22.1390113434762,24.2493391932333,31.3369980108596,56.6184882533197,13.4454599215096,0.00413956238911886,-53.7550669318854
"634",1341375,2005-02-08,2005-02-08,1,"2","Tuesday",1,12.0961104241707,12.0961104241707,12.0961104241707,12.0961104241707,12.0961104241707,12.0961104241707,12.0961104241707,12.0961104241707,0
"635",1341390,2005-03-13,2005-09-27,7,"4","Monday",73,2556.66697224371,1904.06365025845,18.5265722626356,16.4143418125728,98.622154250681,147.575656350197,35.5303550359327,1.18259948514427,-652.603321985262
"636",1341393,2005-02-07,2005-05-03,4,"4","Monday",22,1703.61972097578,2362.50800177205,34.7677494076689,57.6221463846841,115.473401397113,316.024153098226,28.01679235014,0.00621938896358543,658.888280796274
"637",1341457,2005-02-10,2005-04-15,2,"2","Thursday",4,17.6780607151471,7.56385007174029,1.60709642864973,1.26064167862338,2.93563460221157,4.92086615145305,2.93563460221157,0.601355318524318,-10.1142106434068
"638",1341464,2005-05-09,2005-05-09,1,"5","Monday",1,100,100,100,100,100,100,100,100,0
"639",1341491,2005-02-07,2005-09-29,5,"2","Thursday",28,673.149154007548,467.312808185523,15.2988444092624,12.630075896906,26.9246142680501,43.0442941129098,40.2043065536845,13.3880456934463,-205.836345822025
"640",1341526,2005-02-07,2005-09-30,8,"3","Sunday",91,32238.7193,35233.8597,71.6415984444444,141.501444578313,1720,1768.4985,128,1.3532,2995.1404
"641",1341543,2005-08-11,2005-08-11,1,"8","Thursday",1,0.924789262623782,0.924789262623782,0.924789262623782,0.924789262623782,0.924789262623782,0.924789262623782,0.924789262623782,0.924789262623782,0
"642",1341567,2005-02-07,2005-07-30,6,"5","Sunday",45,1509.85740231836,666.439283276146,19.8665447673468,14.1795592186414,51.4048808660382,127.342999193765,26.8375122415852,0.0111750580217599,-843.418119042213
"643",1341580,2005-02-07,2005-09-30,8,"3","Friday",113,2163.9806,1831.0488,6.82643722397476,8.21098116591928,26.19,91.0405,47.4699,47.9001,-332.9318
"644",1341604,2005-02-22,2005-02-22,1,"2","Tuesday",1,26.8801677329176,15.4040105370679,13.4400838664588,7.70200526853395,13.4400838664588,11.3674668028601,26.8801677329176,15.4040105370679,-11.4761571958497
"645",1341605,2005-02-07,2005-07-15,5,"3","Monday",32,734.759099678647,792.177623372918,14.6951819935729,18.004036894839,119.961278104602,119.961439277944,20.1231134543406,17.3928978682873,57.4185236942708
"646",1341611,2005-05-26,2005-06-27,2,"6","Monday",15,39.0473540976922,25.5206236044816,1.62697308740384,1.27603118022408,2.34533386495298,4.66673874393349,5.04540867810292,2.54293402527509,-13.5267304932105
"647",1341617,2005-02-08,2005-02-09,1,"2","Wednesday",2,62.8997365733025,30.2752002580506,20.9665788577675,15.1376001290253,26.8802483737433,25.7261840761249,41.3955566905005,4.5490161819257,-32.6245363152519
"648",1341626,2005-02-07,2005-09-28,6,"5","Tuesday",34,1507.07399084985,1399.84181801404,26.4398945763132,27.447878784589,76.4216070948668,71.3006987368985,0.225222567842969,0.225222567842969,-107.232172835817
"649",1341667,2005-05-07,2005-05-07,1,"5","Saturday",1,27.0905730129391,25.380258780037,27.0905730129391,25.380258780037,27.0905730129391,25.380258780037,27.0905730129391,25.380258780037,-1.71031423290204
"650",1341678,2005-02-07,2005-09-21,7,"3","Monday",19,474.406407091325,234.323353975534,11.8601601772831,10.1879719119797,33.5930663800053,83.1815237839288,46.9267805427438,14.8392818835139,-240.083053115791
"651",1341679,2005-03-11,2005-03-18,1,"3","Friday",2,97.4183511933757,57.5046151972723,48.7091755966878,28.7523075986362,60.8864953726255,36.342693619094,36.5318558207502,36.342693619094,-39.9137359961033
"652",1341729,2005-02-07,2005-02-15,1,"2","Monday",3,73.9273829364013,0.00736519541960109,24.6424609788004,0.00368259770980055,26.886928122144,0.00529541422504166,26.886928122144,0,-73.9200177409817
"653",1341748,2005-02-07,2005-06-25,4,"2","Monday",33,1007.02814865758,711.386539065346,15.2580022523876,15.135883809901,43.2597709800548,47.0762996613085,16.6227487769475,0.00514757271114456,-295.641609592232
"654",1341758,2005-02-07,2005-09-23,3,"2","Monday",3,114.252139850077,75.1045806592121,22.8504279700155,18.776145164803,33.6438308424369,29.6632439116177,13.4076477528693,16.8060978225893,-39.1475591908654
"655",1341783,2005-02-07,2005-02-10,1,"2","Monday",2,40.3203322402021,36.0983280468792,20.1601661201011,18.0491640234396,26.8802483737433,22.6582441804204,13.4400838664588,13.4400838664588,-4.22200419332294
"656",1341820,2005-02-12,2005-03-30,2,"3","Saturday",29,1100.10347235143,1103.14045335925,24.4467438300317,24.5142322968723,179.956113801453,179.956113801453,4.53995157384988,4.62318401937046,3.03698100782844
"657",1341840,2005-02-07,2005-09-30,8,"3","Sunday",92,2434.52093861605,1976.89934336966,19.1694562095752,18.8276127939967,40.267308260181,77.9801800591237,0,55.0523838893061,-457.621595246397
"658",1341850,2005-03-04,2005-05-24,2,"3","Friday",4,309.604570125841,40.8810549417514,51.6007616876402,8.17621098835027,134.379158828272,20.1787960225745,0.467389260482984,0.467389260482984,-268.72351518409
"659",1341864,2005-09-19,2005-09-19,1,"9","Monday",1,120,120,40,40,40,40,120,120,0
"660",1341883,2005-02-19,2005-09-30,8,"5","Tuesday",127,3673.09958085789,3640.77735859694,14.3480452377261,15.8294667765084,53.6617029554206,67.9088282719697,67.0382387643463,67.0382655797491,-32.322222260952
"661",1341895,2005-02-19,2005-09-28,5,"4","Tuesday",26,2101.03653603974,1933.60765514654,46.689700800883,60.4252392233293,771.664480283973,849.216760552512,40.3616402970617,20.1808201485308,-167.428880893198
"662",1341905,2005-02-08,2005-09-30,8,"7","Thursday",93,53885.7156,46827.7599,235.308801746725,363.005890697674,1268.16,1759.1808,396.99,109.042,-7057.95570000001
"663",1341914,2005-02-08,2005-09-15,6,"2","Wednesday",23,409.9071,166.9209,8.03739411764706,6.676836,20.01,30.7055,0,0.0059,-242.9862
"664",1341999,2005-02-09,2005-09-29,8,"3","Wednesday",87,1926.64626194764,1637.63192516231,7.32565118611268,8.52933294355369,114.635779791913,114.627064786013,13.4076477528693,23.0944438485466,-289.014336785327
"665",1342022,2005-02-09,2005-02-09,1,"2","Wednesday",1,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,-40.0092116373557
"666",1342028,2005-02-09,2005-02-09,1,"2","Wednesday",1,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,-40.0092116373557
"667",1342029,2005-02-09,2005-02-09,1,"2","Wednesday",1,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,-40.0092116373557
"668",1342031,2005-02-15,2005-07-25,5,"6","Monday",28,14490.6276,6387.3496,268.344955555556,199.604675,1000,1168.213,756,13.0365,-8103.278
"669",1342034,2005-02-09,2005-02-09,1,"2","Wednesday",1,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,40.011514546709,0.00230290935334873,-40.0092116373557
"670",1342053,2005-09-23,2005-09-24,1,"9","Saturday",2,99.5519816582646,84.133835675212,33.1839938860882,28.0446118917373,38.5470610318567,38.4800627480425,61.0719189102221,45.6537729271694,-15.4181459830527
"671",1342162,2005-02-10,2005-02-10,1,"2","Thursday",1,6.7200419332294,6.7200419332294,6.7200419332294,6.7200419332294,6.7200419332294,6.7200419332294,6.7200419332294,6.7200419332294,0
"672",1342197,2005-02-13,2005-05-20,4,"3","Thursday",50,9135.79170179017,5056.44415807292,66.201389143407,43.5900358454562,268.622169393183,290.622426766997,263.249697799984,151.49507078196,-4079.34754371725
"673",1342206,2005-04-04,2005-04-04,1,"4","Monday",1,99.9999,98.5646,99.9999,98.5646,99.9999,98.5646,99.9999,98.5646,-1.4353
"674",1342233,2005-02-22,2005-07-14,6,"3","Friday",31,1305.6664,958.5709,14.039423655914,15.2154111111111,52.5,50.3503,30,0.489,-347.0955
"675",1342238,2005-02-10,2005-02-10,1,"2","Thursday",1,3.9999,3.9999,3.9999,3.9999,3.9999,3.9999,3.9999,3.9999,0
"676",1342248,2005-02-08,2005-09-30,5,"8","Tuesday",51,864.496,620.9525,6.59920610687023,5.04839430894309,20,17.4909,1,0,-243.5435
"677",1342271,2005-02-09,2005-07-26,5,"6","Thursday",45,3361.78867448735,3078.81905332161,12.3142442288914,19.36364184479,246.907434384336,244.384434952223,0.668580518479854,0.668580518479854,-282.969621165739
"678",1342307,2005-05-29,2005-07-28,3,"6","Saturday",7,640.7787,658.9887,42.71858,43.93258,50.22,113.8207,50.22,8.8532,18.21
"679",1342355,2005-03-26,2005-03-31,1,"3","Tuesday",6,138.922941980755,145.602920310606,6.31467918094341,8.08905112836698,23.3443489925961,45.4312101746511,12.8962670587932,8.28065423212859,6.67997832985066
"680",1342415,2005-02-08,2005-02-09,1,"2","Tuesday",2,84.3931038640066,0.000843932726505519,28.1310346213355,0.000843932726505519,36.1684971969379,0.000843932726505519,60.2808005304722,0,-84.3922599312801
"681",1342441,2005-02-10,2005-05-19,2,"2","Thursday",5,402.530028740947,262.597578872661,67.0883381234912,43.7662631454435,95.8281275200258,95.8860813934735,2.95483117092433,2.95483117092433,-139.932449868287
"682",1342512,2005-03-24,2005-09-29,7,"5","Thursday",137,5389.14665883873,3021.74479205884,20.491051934748,13.6730533577323,187.654969506066,166.441464658667,13.4076477528693,0.491928563767028,-2367.4018667799
"683",1342519,2005-07-27,2005-08-10,2,"7","Wednesday",2,4.6198,2.4102,2.3099,1.2051,2.3099,2.3099,2.3099,0.1003,-2.2096
"684",1342524,2005-03-02,2005-05-26,3,"4","Monday",44,5328.89417183832,5079.8257604513,49.802749269517,49.3186967034107,128.855547502081,128.829226061046,0.944180299245173,0.0890214091922531,-249.068411387023
"685",1342531,2005-05-23,2005-09-18,5,"9","Friday",13,121.34284313943,55.3626831376615,6.06714215697149,2.91382542829798,16.9544143491502,12.7480999932981,13.4143516035611,0.000241338624906146,-65.9801600017683
"686",1342543,2005-09-30,2005-09-30,1,"9","Friday",1,10.8088472715427,10.8088472715427,10.8088472715427,10.8088472715427,10.8088472715427,10.8088472715427,10.8088472715427,10.8088472715427,0
"687",1342562,2005-02-10,2005-08-04,7,"5","Thursday",71,1080.873,611.2906,6.92867307692308,5.31557043478261,29.9999,34.7002,6,3.5448,-469.5824
"688",1342587,2005-02-20,2005-05-09,4,"3","Monday",24,1596.82629956212,1672.81143315659,33.9750276502579,47.7946123759025,321.540776855509,321.540776855509,321.540776855509,321.540776855509,75.9851335944672
"689",1342604,2005-02-08,2005-08-04,2,"2","Thursday",2,40.6888741620155,37.8297452485282,20.3444370810077,18.9148726242641,27.2487902955567,26.6349976543128,27.2487902955567,26.6349976543128,-2.85912891348731
"690",1342648,2005-02-08,2005-02-08,1,"2","Tuesday",1,14.9998,14.9998,7.4999,14.9998,9.9999,14.9998,14.9998,14.9998,0
"691",1342661,2005-06-03,2005-07-13,2,"7","Wednesday",3,99.9343436077779,84.4805502761174,12.4917929509722,10.5600687845147,32.2180855464684,28.2799702159232,87.9798130222429,72.5260196905824,-15.4537933316605
"692",1342686,2005-02-08,2005-09-28,8,"6","Wednesday",80,28824.0121230973,32554.8018383195,165.655242086766,335.616513797108,1014.34121996303,2482.00545616039,1881.19059213462,1014.42436101727,3730.78971522224
"693",1342707,2005-05-03,2005-05-23,1,"5","Tuesday",2,16.4503600159486,7.09796655487019,5.48345333864954,3.5489832774351,7.7725215188686,6.52864882613693,7.7725215188686,6.52864882613693,-9.35239346107842
"694",1342714,2005-02-08,2005-06-14,3,"2","Tuesday",10,181.415404738277,47.0967876026697,13.9550311337136,4.70967876026697,53.7604967474867,19.4255819579592,0.0819445191118757,0.0819445191118757,-134.318617135607
"695",1342731,2005-02-08,2005-02-13,1,"2","Tuesday",4,1822.7986,122.8218,121.519906666667,122.8218,399.9999,122.8218,0.8,0,-1699.9768
"696",1342737,2005-02-10,2005-05-17,4,"4","Tuesday",8,51.8614673778235,39.4821831427636,6.48268342222794,4.93527289284545,12.3453494975433,17.3803454349741,0.75985646269672,0.75985646269672,-12.3792842350599
"697",1342783,2005-02-08,2005-04-28,3,"2","Thursday",9,674.28112669348,553.707295703778,42.1425704183425,36.9138197135852,105.014679176755,116.817720944307,88.7234354502576,49.6302955474528,-120.573830989702
"698",1342853,2005-04-03,2005-08-16,5,"4","Saturday",33,1663.35949487328,1354.80802324871,32.6148920563389,33.0440981280174,65.9372958850424,99.3091694052451,64.1394394201783,15.0355974600731,-308.551471624568
"699",1342858,2005-02-22,2005-08-30,7,"8","Wednesday",64,8204.47641536554,6054.77344393691,40.6162198780472,35.6163143760995,189.465656182897,240.393566806243,73.2916703786194,35.1114603881643,-2149.70297142863
"700",1342899,2005-02-08,2005-02-12,1,"2","Tuesday",5,142.889522068706,73.0016128165152,8.40526600404153,12.1669354694192,18.3215687328638,44.7958846298586,6.7200419332294,0,-69.8879092521907
"701",1342915,2005-02-08,2005-05-14,2,"2","Saturday",5,59.8597,32.443,11.97194,6.4886,14.9999,14.9232,1.1,2.5771,-27.4167
"702",1342923,2005-02-08,2005-06-08,2,"2","Tuesday",6,188.822858986076,54.3835680877372,23.6028573732595,7.76908115539103,67.2006612547712,35.7275684103005,26.9016988333961,0.00442180527928606,-134.439290898339
"703",1342955,2005-04-16,2005-09-30,5,"9","Monday",53,2139.6881,1870.0908,6.48390333333333,9.44490303030303,50,82.8151,14.95,11.2094,-269.5973
"704",1342970,2005-02-08,2005-09-15,4,"2","Thursday",23,1329.48003233048,1132.62455465904,31.654286484059,32.3607015616867,48.2246910603414,125.751666767135,63.7388616227931,0.544636369430812,-196.855477671442
"705",1343071,2005-04-02,2005-09-06,2,"4","Saturday",4,194.353002809548,46.8083213461264,32.3921671349247,9.36166426922527,80.4461546712433,37.1157552817375,80.4461546712433,0.00540330365762094,-147.544681463422
"706",1343072,2005-09-27,2005-09-27,1,"9","Tuesday",1,5,0.9638,5,0.9638,5,0.9638,5,0.9638,-4.0362
"707",1343186,2005-02-17,2005-08-25,6,"3","Monday",42,4161.2942,3385.328,38.8906,35.6350315789474,100,193.7651,6,6,-775.9662
"708",1343249,2005-02-08,2005-05-08,2,"2","Tuesday",5,539.671750082189,203.686423762486,59.9635277869099,33.9477372937476,124.63038277512,124.631148862964,16.9621376957585,0.00652752034813443,-335.985326319704
"709",1343255,2005-09-06,2005-09-30,1,"9","Friday",16,162.713492880641,136.734260817157,2.58275385524827,3.25557763850373,17.0763667411667,13.5003139047236,8.79156726350418,3.98046257000075,-25.9792320634841
"710",1343291,2005-02-12,2005-09-30,8,"9","Monday",64,2836.41214646136,2066.73835602093,15.2495276691471,21.755140589694,93.8274780510693,173.105826987022,110.141102649362,162.328703207122,-769.673790440433
"711",1343334,2005-09-02,2005-09-16,1,"9","Friday",4,11.3962646143945,8.83732435911189,1.89937743573242,1.76746487182238,2.68145983052666,5.40951142336159,2.68145983052666,0.00144803174943688,-2.55894025528264
"712",1343338,2005-02-08,2005-09-25,8,"7","Sunday",147,124237.0535,104049.2517,316.124818066158,301.592033913043,2149.9999,2415.0572,474.0298,124.6354,-20187.8018
"713",1343348,2005-02-10,2005-03-14,2,"3","Saturday",7,1690.3098,956.8464,93.9061,63.78976,249.9999,226.8538,339.38,39.5389,-733.4634
"714",1343353,2005-02-08,2005-03-03,2,"2","Wednesday",10,271.984513643499,178.191608105207,14.3149744022894,9.8995337836226,27.5132385355626,27.1294285253481,5.20286213383498,0.284574039236764,-93.7929055382917
"715",1343375,2005-02-11,2005-09-21,8,"3","Wednesday",120,108920.2496,69809.6368,386.242019858156,418.021777245509,5601.5,5601.5006,2571,2071.565,-39110.6128
"716",1343416,2005-02-09,2005-02-10,1,"2","Wednesday",2,38.4756275427829,11.3485069471132,12.8252091809276,5.67425347355658,16.1662700545035,11.3429032010393,10.9699086512702,0.005603746073903,-27.1271205956697
"717",1343455,2005-02-08,2005-02-08,1,"2","Tuesday",1,12.8898556328951,12.8898556328951,12.8898556328951,12.8898556328951,12.8898556328951,12.8898556328951,12.8898556328951,12.8898556328951,0
"718",1343466,2005-04-07,2005-09-28,5,"9","Monday",37,1569.70532145116,1055.30004865878,28.5400967536574,19.5425934936811,89.8062864419278,102.719536224114,2.9483401265687,0.00193070899924917,-514.405272792377
