"","UserID","First_TransDate_Ga","Total_Stakes_Ga","Max_Stakes_Ga","Mean_Stakes_Ga","Total_Winnings_Ga","Max_Winnings_Ga","Mean_Winnings_Ga","Total_Bets_Ga","Length_Play_Ga","LastDay_Ga","No_Days_Played_Ga","No_Months_Played_Ga","Most_Played_Month_Ga","MostPlayed_Day_Ga","Stakes_Last_Day_Ga","Winnings_Last_Day_Ga","Bets_Last_Day_Ga","Profit_Ga"
"193",1327888,2005-02-02,5717.9,1717.68,184.4,6392.8,2127.17,206.2,4245,239,2005-09-29,30,6,"2","Tuesday",11.5,4.9,14,-674.900000000001
"194",1327895,2005-02-22,1002.8,349.77,100.3,840.9,334.88,84.1,742,77,2005-05-10,10,4,"2","Monday",1.5,0.86,3,161.9
"195",1327899,2005-09-28,9892,8661.65,2473,9625.3,8548.2475,2406.3,761,1,2005-09-29,2,1,"9","Thursday",1223.8579,1074.8047,83,266.700000000001
"196",1327904,2005-09-21,0.1,0.1,0.1,0.1,0.0925,0.1,1,0,2005-09-21,1,1,"9","Wednesday",0.1,0.0925,1,0
"197",1327920,2005-02-05,4,2,2,2.1,1.65,1.1,8,0,2005-02-05,1,1,"2","Saturday",3.9753,2.1439,8,1.9
"198",1327922,2005-02-03,1878.4,1820.68,125.2,1817.5,1784.33,121.2,436,236,2005-09-27,11,3,"3","Thursday",1,0,1,60.9000000000001
"199",1327951,2005-02-02,109,60,36.3,110,80,36.7,9,4,2005-02-06,3,1,"2","Sunday",34,7,4,-1
"200",1327959,2005-02-02,1357,681.9213,193.9,1349.2,615.1003,192.7,366,113,2005-05-26,6,3,"2","Thursday",38.413,36.7731,52,7.79999999999995
"201",1327989,2005-02-03,9.5,6.6339,4.8,6.6,6.0566,3.3,12,1,2005-02-04,2,1,"2","Friday",2.8868,0.5773,5,2.9
"202",1328028,2005-02-16,6.5,4,3.2,5.4,3.3,2.7,3,42,2005-03-30,2,2,"2","Wednesday",2.5,2.0625,2,1.1
"203",1328083,2005-02-02,13.1,3.2,1.3,11.4,2.96,1.1,9,236,2005-09-26,10,3,"2","Monday",0.5,0.4125,1,1.7
"204",1328116,2005-02-20,53.5,28.9672,13.4,37.9,19.765,9.5,67,58,2005-04-19,4,2,"2","Tuesday",5.0005,3.5326,8,15.6
"205",1328130,2005-09-01,113.5,90.4046,18.9,116,101.0774,19.3,114,20,2005-09-21,6,1,"9","Sunday",6.027,5.5499,6,-2.5
"206",1328144,2005-02-09,69.5,39.5,13.9,87,49,17.4,92,22,2005-03-03,4,2,"2","Wednesday",3,2.7,6,-17.5
"207",1328165,2005-02-02,515,128,85.8,412.7,125.62,68.8,205,13,2005-02-15,5,1,"2","Tuesday",46,23.22,18,102.3
"208",1328176,2005-05-12,12.5,12.5,12.5,8.5,8.5,8.5,15,0,2005-05-12,1,1,"5","Thursday",12.5,8.5,15,4
"209",1328178,2005-04-25,19,19,19,7.6,7.6,7.6,7,0,2005-04-25,1,1,"4","Monday",19,7.6,7,11.4
"210",1328184,2005-02-04,9.5,6.4196,2.4,6,3.9505,1.5,20,8,2005-02-12,3,1,"2","Sunday",0.1,0.0825,1,3.5
"211",1328213,2005-02-07,0.5,0.5,0.5,0,0,0,1,0,2005-02-07,1,1,"2","Monday",0.5,0,1,0.5
"212",1328222,2005-08-25,55.1,14,7.9,46.9,13,6.7,58,6,2005-08-31,4,1,"8","Friday",10,11.91,1,8.2
"213",1328226,2005-02-21,2,1.9753,2,1,0.9877,1,4,0,2005-02-21,1,1,"2","Monday",1.9753,0.9877,4,1
"214",1328261,2005-02-07,38.7,30.0231,12.9,33.5,33.4873,11.2,20,3,2005-02-10,3,1,"2","Monday",2.8868,0,2,5.2
"215",1328285,2005-02-02,1599.7,1505.09,160,1505.1,1373.78,150.5,335,217,2005-09-07,7,2,"2","Friday",1505.09,1373.78,201,94.6000000000001
"216",1328293,2005-08-15,258.1,233.7962,43,225,212.2824,37.5,235,25,2005-09-09,6,2,"9","Friday",8.7893,0,9,33.1
"217",1328302,2005-05-13,143,34.0705,8.9,143.8,38.1649,9,135,73,2005-07-25,15,3,"6","Sunday",1.2392,1.0657,2,-0.800000000000011
"218",1328337,2005-04-28,333.2,186.8,15.1,223.4,105.11,10.2,129,129,2005-09-04,20,6,"7","Thursday",86,70.325,38,109.8
"219",1328342,2005-02-02,10,10,10,11.3,11.28,11.3,8,0,2005-02-02,1,1,"2","Wednesday",10,11.28,8,-1.3
"220",1328354,2005-02-05,469.1,195.5,93.8,410.1,178.55,82,482,17,2005-02-22,4,1,"2","Tuesday",183,173.3,173,59
"221",1328356,2005-03-31,127.5,58,15.9,90.8,37.05,11.4,67,69,2005-06-08,8,4,"6","Wednesday",2,0,2,36.7
"222",1328386,2005-03-12,50.2,25.6,2.8,41.7,21.12,2.3,20,201,2005-09-29,18,5,"3","Monday",25.6,21.12,1,8.5
"223",1328402,2005-08-09,81.2,32.5,20.3,50.8,22.5,12.7,123,30,2005-09-08,4,2,"8","Friday",25.75,5.75,21,30.4
"224",1328419,2005-02-14,364.5,243.5353,121.5,297.9,184.3409,99.3,50,27,2005-03-13,3,2,"2","Monday",47.7022,34.1131,15,66.6
"225",1328431,2005-02-07,836.1,500.34,119.4,744.5,419.3335,106.4,511,20,2005-02-27,7,1,"2","Monday",10,5.85,4,91.6
"226",1328432,2005-09-20,3.2,3.2335,3.2,0.6,0.6467,0.6,5,0,2005-09-20,1,1,"9","Tuesday",3.2335,0.6467,5,2.6
"227",1328489,2005-04-08,159.3,37.2066,15.9,131.3,36.5197,13.1,145,19,2005-04-27,9,1,"4","Friday",28.6205,15.5123,38,28
"228",1328511,2005-07-24,0.6,0.6196,0.6,1.1,1.1029,1.1,1,0,2005-07-24,1,1,"7","Sunday",0.6196,1.1029,1,-0.5
"229",1328537,2005-04-01,301.2,30.6,9.4,252.6,25.245,7.9,71,175,2005-09-23,32,6,"5","Wednesday",6.4,5.28,1,48.6
"230",1328571,2005-02-24,294.2,269.16,147.1,237.7,205.666,118.8,251,1,2005-02-25,2,1,"2","Friday",25.03,32.03,39,56.5
"231",1328614,2005-09-20,1856.8,518.3948,265.3,1652.2,485.8944,236,1458,6,2005-09-26,7,1,"9","Friday",45.0265,39.8458,44,204.6
"232",1328618,2005-03-07,4,4,4,3.3,3.3,3.3,1,0,2005-03-07,1,1,"3","Monday",4,3.3,1,0.7
"233",1328639,2005-03-03,0.2,0.2,0.2,0.2,0.165,0.2,2,0,2005-03-03,1,1,"3","Thursday",0.2,0.165,2,0
"234",1328667,2005-02-04,1.6,1,0.5,1.3,0.825,0.4,4,4,2005-02-08,3,1,"2","Friday",1,0.825,2,0.3
"235",1328688,2005-09-26,7.5,7,3.8,6.2,5.775,3.1,4,1,2005-09-27,2,1,"9","Monday",7,5.775,3,1.3
"236",1328702,2005-02-03,11.5,8.5,2.9,6.8,4.875,1.7,11,108,2005-05-22,4,2,"2","Friday",1,0,1,4.7
"237",1328704,2005-02-22,6.7,6.6513,6.7,3.2,3.1755,3.2,3,0,2005-02-22,1,1,"2","Tuesday",6.6513,3.1755,3,3.5
"238",1328728,2005-02-06,57.4,31.9,19.1,56,33.17,18.7,62,1,2005-02-07,2,1,"2","Monday",33.9,22.86,45,1.4
"239",1328755,2005-05-07,110.1,71.1822,55.1,68.2,40.4679,34.1,150,1,2005-05-08,2,1,"5","Saturday",71.1822,40.4679,97,41.9
"240",1328758,2005-02-11,48.6,25.1124,9.7,37.8,21.9734,7.6,33,214,2005-09-13,4,2,"2","Tuesday",29.6124,25.6859,6,10.8
"241",1328766,2005-02-06,36.4,12,7.3,33.5,17,6.7,18,45,2005-03-23,4,2,"2","Tuesday",2,0,1,2.9
"242",1328787,2005-02-07,290.6,290.6,290.6,303.6,303.6,303.6,265,0,2005-02-07,1,1,"2","Monday",290.6,303.6,265,-13
"243",1328808,2005-04-06,1,1,1,0,0,0,1,0,2005-04-06,1,1,"4","Wednesday",1,0,1,1
"244",1328828,2005-02-12,145.4,88.62,48.5,120.7,71.68,40.2,52,5,2005-02-17,3,1,"2","Saturday",88.62,71.68,32,24.7
"245",1328838,2005-04-19,449.5,181,64.2,491.7,184.16,70.2,86,137,2005-09-03,6,3,"4","Thursday",14,27.62,5,-42.2
"246",1328850,2005-02-03,100,58,50,117,83,58.5,39,1,2005-02-04,2,1,"2","Friday",42,34,11,-17
"247",1328855,2005-02-03,56,54.5,28,35,35.05,17.5,25,1,2005-02-04,2,1,"2","Friday",1.55,0,3,21
"248",1328869,2005-02-04,87.8,74.8904,43.9,5.9,5.9293,3,16,6,2005-02-10,2,1,"2","Friday",74.8904,0,11,81.9
"249",1328908,2005-03-23,2,2,2,1.6,1.65,1.6,1,0,2005-03-23,1,1,"3","Wednesday",2,1.65,1,0.4
"250",1328917,2005-09-11,11.7,11.74,11.7,0,0,0,13,0,2005-09-11,1,1,"9","Sunday",11.74,0,13,11.7
"251",1328927,2005-05-01,16.9,15.5,8.5,10.8,10.75,5.4,31,0,2005-05-01,1,1,"5","Sunday",16.9006,10.75,31,6.1
"252",1328935,2005-02-12,4,4,4,1,1,1,4,0,2005-02-12,1,1,"2","Saturday",4,1,4,3
"253",1328938,2005-02-04,125.1,67.1588,25,140.5,98.2691,28.1,178,233,2005-09-25,5,3,"9","Friday",43.4444,27.2745,21,-15.4
"254",1328954,2005-02-20,1351.8,451.5,61.4,1200.3,436.45,54.6,1075,77,2005-05-08,15,3,"2","Sunday",33.5,24.73,31,151.5
"255",1328965,2005-06-21,3795.2,690.75,122.4,3262.7,634.9875,105.2,2881,43,2005-08-03,22,3,"7","Thursday",0.1,0.0925,1,532.5
"256",1328988,2005-02-03,722.5,358.19,65.7,511,318.19,46.5,255,91,2005-05-05,11,3,"2","Sunday",68.63,18.63,8,211.5
"257",1328993,2005-02-04,0.8,0.8064,0.8,0,0,0,1,0,2005-02-04,1,1,"2","Friday",0.8064,0,1,0.8
"258",1329025,2005-02-04,39.5,25.6,7.9,32.6,21.12,6.5,6,78,2005-04-23,5,2,"2","Saturday",0.2,0.165,1,6.9
"259",1329050,2005-03-13,3,3,3,0,0,0,4,0,2005-03-13,1,1,"3","Sunday",3,0,4,3
"260",1329107,2005-02-08,263.5,79,29.3,255.5,71.175,28.4,218,20,2005-02-28,9,1,"2","Monday",4,0,4,8
"261",1329114,2005-05-28,1,1,1,1,1,1,1,0,2005-05-28,1,1,"5","Saturday",1,1,1,0
"262",1329117,2005-02-05,16,10,8,4,4,2,6,127,2005-06-12,2,2,"2","Saturday",6,4,5,12
"263",1329122,2005-02-08,0.5,0.5,0.5,0.4,0.4125,0.4,1,0,2005-02-08,1,1,"2","Tuesday",0.5,0.4125,1,0.1
"264",1329138,2005-06-16,75.5,41,18.9,74.3,41.77,18.6,57,46,2005-08-01,4,2,"6","Monday",0.5,0.4125,1,1.2
"265",1329173,2005-02-07,138.5,34,12.6,116.1,26.4,10.6,100,47,2005-03-26,11,2,"2","Friday",26.5,9.75,11,22.4
"266",1329174,2005-02-09,1887.6,657.6,314.6,1799.6,640.85,299.9,279,158,2005-07-17,6,2,"7","Thursday",136.3,72.8,17,88
"267",1329184,2005-05-02,1627,1057.69,116.2,1515.5,1034.3205,108.2,1045,108,2005-08-18,10,2,"5","Friday",7.9571,8.1994,13,111.5
"268",1329241,2005-02-24,147,97,49,140.5,79.5,46.8,80,22,2005-03-18,3,2,"2","Friday",40,31,21,6.5
"269",1329250,2005-02-07,1,1,1,1.2,1.25,1.2,2,0,2005-02-07,1,1,"2","Monday",1,1.25,2,-0.2
"270",1329272,2005-02-04,5,3,2.5,0,0,0,2,7,2005-02-11,2,1,"2","Friday",2,0,1,5
"271",1329279,2005-03-07,111,42.5,22.2,108.5,36.5,21.7,79,7,2005-03-14,5,1,"3","Monday",30.5,36.5,10,2.5
"272",1329309,2005-02-14,18.5,10.42,4.6,12.5,8.92,3.1,26,2,2005-02-16,2,1,"2","Monday",5.57,3.07,9,6
"273",1329312,2005-02-03,2.5,1.5,1.2,0.5,0.5,0.2,5,25,2005-02-28,2,1,"2","Monday",1,0,2,2
"274",1329314,2005-09-02,7,7.0315,7,0,0,0,5,0,2005-09-02,1,1,"9","Friday",7.0315,0,5,7
"275",1329331,2005-02-06,1484.3,1181.2,494.8,1390.2,1106.33,463.4,677,1,2005-02-07,2,1,"2","Monday",1188.2,1112.18,350,94.0999999999999
"276",1329344,2005-05-17,146.8,105,36.7,70.2,61.94,17.6,116,111,2005-09-05,4,3,"9","Monday",18,6.53,18,76.6
"277",1329388,2005-02-12,26.3,25,13.2,0,0,0,9,0,2005-02-12,1,1,"2","Saturday",26.344,0,9,26.3
"278",1329397,2005-02-03,335.1,329.0146,167.5,306.7,302.598,153.4,74,7,2005-02-10,2,1,"2","Thursday",6.0481,4.1409,7,28.4
"279",1329399,2005-02-04,809.4,299.5,73.6,603.4,190.125,54.9,255,24,2005-02-28,10,1,"2","Friday",23.672,12.9214,8,206
"280",1329409,2005-02-05,134.7,118.17,9,142.8,126.84,9.5,27,180,2005-08-04,14,4,"6","Saturday",0.5,0.86,1,-8.10000000000002
"281",1329432,2005-04-18,18.5,15,9.2,6.8,5,3.4,21,5,2005-04-23,2,1,"4","Monday",15,5,14,11.7
"282",1329436,2005-02-16,5067,4247.5,1266.8,4841.9,4122.8,1210.5,3128,3,2005-02-19,4,1,"2","Friday",4247.5,4122.8,2540,225.1
"283",1329437,2005-05-03,490,475.5,163.3,454.2,445.68,151.4,134,122,2005-09-02,3,3,"5","Friday",475.5,445.68,105,35.8
"284",1329468,2005-02-03,23.3,13.5,2.9,17.1,8.9,2.1,30,28,2005-03-03,8,2,"2","Friday",0.1,0.0825,1,6.2
"285",1329482,2005-02-14,3,3,3,0,0,0,3,0,2005-02-14,1,1,"2","Monday",3,0,3,3
"286",1329564,2005-02-04,19.2,12.8,9.6,15.8,10.56,7.9,2,6,2005-02-10,2,1,"2","Friday",6.4,5.28,1,3.4
"287",1329572,2005-08-15,1.5,1.5,1.5,0,0,0,2,0,2005-08-15,1,1,"8","Monday",1.5,0,2,1.5
"288",1329597,2005-02-03,153.5,130.34,30.7,113.5,110.34,22.7,72,97,2005-05-11,4,3,"2","Wednesday",13.14,3.14,15,40
"289",1329627,2005-07-18,966,660.1,193.2,879.1,573.87,175.8,426,5,2005-07-23,5,1,"7","Monday",16.93,13.8,12,86.9
"290",1329655,2005-03-22,146.3,131,36.6,270.1,200,67.5,16,26,2005-04-17,4,2,"3","Wednesday",4.3,2.15,2,-123.8
"291",1329669,2005-02-08,263.5,247.5,131.8,249.8,237.85,124.9,428,1,2005-02-09,2,1,"2","Tuesday",16,12,32,13.7
"292",1329693,2005-03-04,39.8,9.731,3.6,48.6,11.1563,4.4,66,40,2005-04-13,11,2,"3","Friday",1.7172,0,3,-8.8
"293",1329701,2005-02-10,271,64,11.8,299,60,13,199,190,2005-08-19,23,5,"3","Tuesday",1,1,1,-28
"294",1329725,2005-06-03,7.3,1.5,0.7,6,1.2375,0.6,20,48,2005-07-21,10,2,"6","Monday",0.5,0.4125,5,1.3
"295",1329748,2005-03-04,90.6,45.2862,18.1,41.5,25.5308,8.3,24,126,2005-07-08,5,3,"3","Friday",4.8255,3.217,3,49.1
"296",1329754,2005-02-14,1.7,1.7321,1.7,0,0,0,3,0,2005-02-14,1,1,"2","Monday",1.7321,0,3,1.7
"297",1329779,2005-04-17,28.1,12,9.4,7.3,4.6549,2.4,20,54,2005-06-10,2,2,"4","Sunday",5.376,2.688,4,20.8
"298",1329781,2005-05-31,154.5,126,38.6,123.8,103.7,30.9,145,5,2005-06-05,3,2,"5","Tuesday",1,0.55,2,30.7
"299",1329805,2005-04-06,233.4,114.13,58.4,201.8,125.065,50.4,62,4,2005-04-10,3,1,"4","Sunday",114.3589,69.0154,24,31.6
"300",1329825,2005-02-03,185.6,32,11.6,153.1,26.4,9.6,86,136,2005-06-19,16,2,"2","Monday",16,13.2,1,32.5
"301",1329859,2005-02-12,2103.9,491.237,95.6,1935.3,448.9005,88,1569,158,2005-07-20,22,4,"2","Sunday",1.3415,0,2,168.6
"302",1329893,2005-02-03,413.5,227,137.8,374.8,207.3,124.9,714,8,2005-02-11,3,1,"2","Thursday",181.5,166.45,314,38.7
"303",1329907,2005-05-09,224,134.5,44.8,180.3,100.75,36.1,158,123,2005-09-09,4,2,"9","Wednesday",7.5,4,13,43.7
"304",1329937,2005-02-08,16252.2,5142,902.9,14757,4314.25,819.8,11767,169,2005-07-27,12,2,"7","Wednesday",5142,4120.25,2342,1495.2
"305",1329962,2005-02-17,4.6,4,2.3,3,3,1.5,5,49,2005-04-07,2,2,"2","Thursday",0.5724,0,1,1.6
"306",1330015,2005-02-10,29.5,21.5,14.8,25.3,16.1,12.7,51,1,2005-02-11,2,1,"2","Friday",8,9.2,15,4.2
"307",1330016,2005-03-21,1008.9,216,40.4,832.3,178.2,33.3,32,193,2005-09-30,25,4,"9","Thursday",0,0,0,176.6
"308",1330027,2005-02-03,1139.4,396.39,142.4,1053.5,372.25,131.7,606,203,2005-08-25,8,3,"2","Thursday",11,7,11,85.9000000000001
"309",1330029,2005-03-18,3.7,3.6873,3.7,1.3,1.3275,1.3,5,0,2005-03-18,1,1,"3","Friday",3.6873,1.3275,5,2.4
"310",1330037,2005-06-13,4,4,2,3.3,3.3,1.6,1,7,2005-06-20,2,1,"6","Monday",0,0,0,0.7
"311",1330038,2005-02-03,31,31,31,21.6,21.6,21.6,30,0,2005-02-03,1,1,"2","Thursday",31,21.6,30,9.4
"312",1330042,2005-03-21,815.5,203.5,81.5,818.6,221.025,81.9,380,164,2005-09-01,10,4,"3","Thursday",36,15.85,19,-3.10000000000002
"313",1330087,2005-02-07,77,28,15.4,45.8,17,9.2,74,90,2005-05-08,5,3,"3","Friday",28,13,13,31.2
"314",1330116,2005-08-12,1.5,1.5,1.5,0.5,0.5,0.5,3,0,2005-08-12,1,1,"8","Friday",1.5,0.5,3,1
"315",1330121,2005-09-29,11,11,11,5,5,5,11,0,2005-09-29,1,1,"9","Thursday",11,5,11,6
"316",1330133,2005-02-07,453.8,195.7524,75.6,484.5,189.7189,80.8,319,214,2005-09-09,6,2,"9","Friday",17.43,0,13,-30.7
"317",1330146,2005-02-05,14.4,6,2.1,11.9,4.95,1.7,11,23,2005-02-28,7,1,"2","Saturday",6,4.95,1,2.5
"318",1330177,2005-02-04,4,3,2,0.8,0.825,0.4,6,11,2005-02-15,2,1,"2","Friday",1,0.825,2,3.2
"319",1330187,2005-03-09,46949.2,2475.88,558.9,44901.8,2647.782,534.5,6731,204,2005-09-29,83,7,"8","Thursday",606.3,455.75,130,2047.39999999999
"320",1330209,2005-02-03,1.5,0.5,0.3,1.2,0.4125,0.2,7,15,2005-02-18,5,1,"2","Thursday",0.2,0.165,2,0.3
"321",1330227,2005-02-07,18.6,10.65,3.7,16.9,11.65,3.4,32,216,2005-09-11,3,2,"2","Sunday",11.6545,12.6545,18,1.7
"322",1330231,2005-05-03,20.5,19,10.2,15.2,14.67,7.6,22,0,2005-05-03,1,1,"5","Tuesday",20.5,15.17,22,5.3
"323",1330242,2005-03-20,1.5,1.5479,1.5,1.1,1.0577,1.1,3,0,2005-03-20,1,1,"3","Sunday",1.5479,1.0577,3,0.4
"324",1330256,2005-02-03,713.6,148,39.6,753.8,184.44,41.9,271,81,2005-04-25,13,2,"2","Monday",0,0,0,-40.1999999999999
"325",1330312,2005-02-03,56.2,26.75,18.7,29.8,17,9.9,103,1,2005-02-04,2,1,"2","Friday",29.4642,17,53,26.4
"326",1330317,2005-02-15,77.2,43.68,19.3,34,19.7,8.5,47,157,2005-07-22,4,2,"2","Friday",16,10.84,11,43.2
"327",1330326,2005-09-07,0.5,0.5,0.5,0.4,0.4125,0.4,1,0,2005-09-07,1,1,"9","Wednesday",0.5,0.4125,1,0.1
"328",1330327,2005-02-06,771.4,415.9592,45.4,669.4,345.9584,39.4,732,211,2005-09-05,17,4,"2","Monday",0.6539,0,1,102
"329",1330348,2005-03-17,1384,290,81.4,1580.6,334.55,93,182,57,2005-05-13,17,3,"4","Saturday",104.5,95.17,25,-196.6
"330",1330356,2005-02-10,4,4,4,0,0,0,3,0,2005-02-10,1,1,"2","Thursday",4,0,3,4
"331",1330357,2005-03-19,487,172,37.5,451.7,162.77,34.7,252,172,2005-09-07,11,4,"3","Saturday",13,2,5,35.3
"332",1330362,2005-02-04,376,128.9781,28.9,331.8,123.7819,25.5,535,54,2005-03-30,11,2,"2","Friday",3.0265,3.0206,3,44.2
"333",1330378,2005-06-16,15.1,13.1,7.5,14.4,12.88,7.2,14,0,2005-06-16,1,1,"6","Thursday",15.1,14.38,14,0.699999999999999
"334",1330379,2005-06-06,90,90,90,180,180,180,1,0,2005-06-06,1,1,"6","Monday",90,180,1,-90
"335",1330417,2005-06-02,2.4,2.4,2.4,2,1.98,2,1,0,2005-06-02,1,1,"6","Thursday",2.4,1.98,1,0.4
"336",1330429,2005-02-09,1.2,1.1547,1.2,0,0,0,1,0,2005-02-09,1,1,"2","Wednesday",1.1547,0,1,1.2
"337",1330434,2005-02-22,10,10,10,12.8,12.75,12.8,9,0,2005-02-22,1,1,"2","Tuesday",10,12.75,9,-2.8
"338",1330480,2005-02-14,1,0.9876,1,0,0,0,2,0,2005-02-14,1,1,"2","Monday",0.9876,0,2,1
"339",1330541,2005-02-08,3,3,3,0,0,0,3,0,2005-02-08,1,1,"2","Tuesday",3,0,3,3
"340",1330544,2005-02-19,2448.9,409,54.4,2349,718.63,52.2,573,201,2005-09-08,42,8,"6","Monday",3.2,2.64,1,99.9000000000001
"341",1330549,2005-02-04,509.8,147.25,46.3,633.1,356.5,57.6,878,28,2005-03-04,10,2,"2","Friday",23.5,17.5,46,-123.3
"342",1330567,2005-08-12,32.4,13.0128,3.6,16.7,6.8162,1.9,37,43,2005-09-24,9,2,"8","Saturday",3.6,2.97,1,15.7
"343",1330569,2005-02-07,17.9,9.5,6,14.1,7.0566,4.7,17,1,2005-02-08,2,1,"2","Tuesday",16.9072,12.5566,15,3.8
"344",1330575,2005-03-19,25.5,16.6,5.1,21.7,13.695,4.3,6,130,2005-07-27,5,2,"3","Saturday",0.1,0.0925,1,3.8
"345",1330589,2005-08-25,0.6,0.5,0.3,0.5,0.4125,0.2,2,4,2005-08-29,2,1,"8","Monday",0.5,0.4125,1,0.1
"346",1330592,2005-02-21,46,13,5.8,32.5,13.5,4.1,80,107,2005-06-08,8,3,"3","Thursday",2.5,1.5,5,13.5
"347",1330656,2005-05-04,4.6,4.62,4.6,2.6,2.62,2.6,4,0,2005-05-04,1,1,"5","Wednesday",4.62,2.62,4,2
"348",1330672,2005-07-25,166.5,85,23.8,108.3,61.59,15.5,110,28,2005-08-22,7,2,"8","Monday",14,4.92,3,58.2
"349",1330684,2005-02-04,0.6,0.6,0.6,0,0,0,1,0,2005-02-04,1,1,"2","Friday",0.6,0,1,0.6
"350",1330721,2005-02-06,4.6,0.8,0.6,3.4,0.66,0.4,8,27,2005-03-05,8,2,"2","Tuesday",0.6,0.495,1,1.2
"351",1330731,2005-06-29,28,12.0635,7,8,8.0423,2,18,38,2005-08-06,3,3,"6","Wednesday",12.0635,8.0423,10,20
"352",1330736,2005-02-11,16,16,16,8.9,8.93,8.9,14,0,2005-02-11,1,1,"2","Friday",16,8.93,14,7.1
"353",1330742,2005-02-04,510.7,482.5,170.2,443.3,437.05,147.8,215,68,2005-04-13,2,2,"2","Friday",21,5,22,67.4
"354",1330788,2005-07-28,1591,327,122.4,1519.6,328,116.9,1822,58,2005-09-24,13,3,"8","Saturday",65.5,146.5826,131,71.4000000000001
"355",1330792,2005-02-10,691.8,149.5,49.4,628.6,128.7,44.9,538,194,2005-08-23,13,3,"3","Tuesday",2,0,2,63.1999999999999
"356",1330801,2005-02-17,3,2,1.5,0,0,0,3,3,2005-02-20,2,1,"2","Sunday",1,0,1,3
"357",1330813,2005-02-08,9.4,5.43,3.1,7.2,5.43,2.4,8,12,2005-02-20,3,1,"2","Sunday",2.18,0,1,2.2
"358",1330839,2005-02-04,222,216,74,187.3,183.42,62.4,116,6,2005-02-10,2,1,"2","Thursday",218,185.37,111,34.7
"359",1330873,2005-02-08,2,2,2,0,0,0,1,0,2005-02-08,1,1,"2","Tuesday",2,0,1,2
"360",1330919,2005-09-15,5336.2,3288.49,762.3,5162.5,3231.4313,737.5,1975,14,2005-09-29,7,1,"9","Thursday",182.77,214.3508,225,173.7
"361",1330944,2005-02-10,11.4,11.3578,11.4,10.5,10.4862,10.5,14,0,2005-02-10,1,1,"2","Thursday",11.3578,10.4862,14,0.9
"362",1330960,2005-02-07,186.2,48,20.7,120.2,49,13.4,133,176,2005-08-02,9,3,"2","Monday",5,1,5,66
"363",1331002,2005-03-26,159.5,112.5,39.9,147.7,96.69,36.9,31,5,2005-03-31,3,1,"3","Thursday",17,18.98,9,11.8
"364",1331026,2005-09-07,9142.6,2225.51,703.3,7984.2,1915.82,614.2,1480,22,2005-09-29,13,1,"9","Thursday",29.58,19.58,5,1158.4
"365",1331076,2005-02-04,4,4.0416,4,1.3,1.2702,1.3,4,0,2005-02-04,1,1,"2","Friday",4.0416,1.2702,4,2.7
"366",1331082,2005-02-04,329,89.5,36.6,288.2,101.75,32,365,126,2005-06-10,6,2,"2","Friday",1,0.5,2,40.8
"367",1331090,2005-07-23,6755.2,2251.2083,397.4,6670.7,2282.253,392.4,1445,65,2005-09-26,13,3,"8","Monday",237.101,423.4304,138,84.5
"368",1331110,2005-06-05,200.6,54.9944,33.4,130,35.8341,21.7,79,7,2005-06-12,3,1,"6","Sunday",95.6793,68.7941,23,70.6
"369",1331140,2005-02-18,592.5,334.4538,98.8,488,306.3081,81.3,201,75,2005-05-04,4,2,"2","Monday",94.4874,66.9702,33,104.5
"370",1331186,2005-09-20,125.3,81.2,41.8,77.9,49.2,26,491,6,2005-09-26,3,1,"9","Monday",81.2,49.2,233,47.4
"371",1331188,2005-02-04,2,2,2,1,1,1,2,0,2005-02-04,1,1,"2","Friday",2,1,2,1
"372",1331203,2005-02-09,13451.9,1438.3481,463.9,12023.4,1379.4631,414.6,1008,219,2005-09-16,29,6,"2","Friday",430.5531,310.4126,47,1428.5
"373",1331207,2005-02-04,155.8,96.097,39,114.8,62.4967,28.7,152,2,2005-02-06,2,1,"2","Friday",19.204,24.6121,24,41
"374",1331209,2005-02-09,2,2,2,1.6,1.65,1.6,1,0,2005-02-09,1,1,"2","Wednesday",2,1.65,1,0.4
"375",1331220,2005-02-15,5,5,5,3.2,3.2,3.2,7,0,2005-02-15,1,1,"2","Tuesday",5,3.2,7,1.8
"376",1331237,2005-04-02,16.8,16.8,16.8,9.8,9.75,9.8,12,0,2005-04-02,1,1,"4","Saturday",16.8,9.75,12,7
"377",1331247,2005-03-01,31.1,13.26,5.2,21.8,13.23,3.6,58,186,2005-09-03,6,3,"3","Saturday",0.5,0,1,9.3
"378",1331290,2005-03-21,91.5,91.5,91.5,70.6,70.6,70.6,36,0,2005-03-21,1,1,"3","Monday",91.5,70.6,36,20.9
"379",1331303,2005-02-10,315,123,28.6,213.8,85.91,19.4,144,200,2005-08-29,8,4,"3","Friday",5,2.11,4,101.2
"380",1331309,2005-02-08,222.5,128.1,31.8,210.5,94.32,30.1,84,52,2005-04-01,7,2,"2","Monday",1.5,0.87,3,12
"381",1331310,2005-06-03,2.2,1.5601,1.1,1.7,0.9624,0.8,3,13,2005-06-16,2,1,"6","Friday",1.5601,0.9624,2,0.5
"382",1331320,2005-05-31,1,1,1,0,0,0,2,0,2005-05-31,1,1,"5","Tuesday",1,0,2,1
"383",1331352,2005-03-04,20.4,7.5,4.1,7.3,2.5,1.5,19,105,2005-06-17,5,2,"3","Friday",7.5,2.5,5,13.1
